school_id,school_name,district,county,school_type,grades_served,year,y_ela_prof,y_math_prof,y_chronic_abs,y_grad_4yr,Latitude,Longitude
50160590042008,Forest View Elem School          ,Comm Cons SD 59                  ,Cook       ,,,2017,46.0,38.7,0.0,,42.0545473,-87.9670277
50160590042009,Robert Frost Elem School         ,Comm Cons SD 59                  ,Cook       ,,,2017,25.6,19.5,1.6,,42.099823,-87.898733
50160590042014,John Jay Elem School             ,Comm Cons SD 59                  ,Cook       ,,,2017,18.0,13.2,6.7,,42.041098,-87.968456
50160590042016,Juliette Low Elem School         ,Comm Cons SD 59                  ,Cook       ,,,2017,21.3,19.2,3.0,,42.0558745,-87.9875453
50160590042018,Rupley Elem School               ,Comm Cons SD 59                  ,Cook       ,,,2017,16.9,10.7,4.4,,42.0217,-87.98507
50160590042019,Salt Creek Elem School           ,Comm Cons SD 59                  ,Cook       ,,,2017,21.8,17.1,2.1,,42.00305,-87.999332
50160590042020,Ridge Family Center for Learning ,Comm Cons SD 59                  ,Cook       ,,,2017,40.5,31.0,0.0,,31.977711512,34.979217692
50160620041001,Algonquin Middle School          ,CCSD 62                          ,Cook       ,,,2017,43.7,23.0,0.9,,42.1619501,-88.2820575
50160620041003,Chippewa Middle School           ,CCSD 62                          ,Cook       ,,,2017,51.9,31.5,0.3,,42.0550597,-87.9078781
50160620042001,Iroquois Community School        ,CCSD 62                          ,Cook       ,,,2017,62.8,49.8,0.2,,42.0106013,-87.8785463
50160620042002,Central Elem School              ,CCSD 62                          ,Cook       ,,,2017,68.8,56.6,0.0,,40.385258,-90.1518
50160620042004,Cumberland Elem School           ,CCSD 62                          ,Cook       ,,,2017,66.2,47.9,0.0,,39.257522,-88.196523
50160620042005,Forest Elem School               ,CCSD 62                          ,Cook       ,,,2017,52.2,54.5,0.0,,42.028038,-87.905524
50160620042008,North Elementary School          ,CCSD 62                          ,Cook       ,,,2017,40.9,38.9,0.4,,39.3997839,-87.6993294
50160620042009,Orchard Place Elem School        ,CCSD 62                          ,Cook       ,,,2017,29.1,31.3,1.5,,29.602496780035,-95.969544428355
50160620042010,Plainfield Elem School           ,CCSD 62                          ,Cook       ,,,2017,52.0,50.9,0.3,,42.0191148,-87.9025412
50160620042011,South Elem School                ,CCSD 62                          ,Cook       ,,,2017,59.2,59.0,0.0,,42.020062,-87.885959
50160620042012,Terrace Elem School              ,CCSD 62                          ,Cook       ,,,2017,54.0,61.3,0.0,,42.0389376,-87.9178478
50160630021003,Gemini Jr High School            ,East Maine SD 63                 ,Cook       ,,,2017,40.8,27.5,4.6,,42.03839,-87.85866
50160630022006,V H Nelson Elem School           ,East Maine SD 63                 ,Cook       ,,,2017,36.0,34.3,2.9,,42.04364,-87.82062
50160630022008,Stevenson School                 ,East Maine SD 63                 ,Cook       ,,,2017,34.6,30.3,7.8,,46.1234,-68.2648
50160630022009,Mark Twain Elem School           ,East Maine SD 63                 ,Cook       ,,,2017,40.8,37.1,2.5,,43.527566,-96.7294116
50160630022010,Washington Elem School           ,East Maine SD 63                 ,Cook       ,,,2017,59.1,47.1,2.2,,42.05558,-87.8259
50160630022011,Melzer School                    ,East Maine SD 63                 ,Cook       ,,,2017,57.1,57.6,0.9,,42.03336,-87.8834
50160630022012,Apollo Elem School               ,East Maine SD 63                 ,Cook       ,,,2017,31.1,33.4,0.9,,42.0642,-87.85757
50160640041006,Emerson Middle School            ,Park Ridge CCSD 64               ,Cook       ,,,2017,57.6,54.8,0.0,,42.0265676,-87.8334682
50160640041007,Lincoln Middle School            ,Park Ridge CCSD 64               ,Cook       ,,,2017,50.3,49.9,0.0,,42.007808,-87.843666
50160640042001,George B Carpenter Elem School   ,Park Ridge CCSD 64               ,Cook       ,,,2017,62.1,66.5,0.2,,42.01503,-87.85062
50160640042004,Eugene Field Elem School         ,Park Ridge CCSD 64               ,Cook       ,,,2017,56.2,56.8,0.0,,42.0210429,-87.8242502
50160640042005,Franklin Elementary School       ,Park Ridge CCSD 64               ,Cook       ,,,2017,55.7,60.1,0.0,,42.031836,-87.857063
50160640042011,Theodore Roosevelt Elem School   ,Park Ridge CCSD 64               ,Cook       ,,,2017,54.7,58.2,0.0,,41.9983,-87.83395
50160640042012,George Washington Elem School    ,Park Ridge CCSD 64               ,Cook       ,,,2017,69.8,70.3,0.2,,42.005783,-87.846278
50160650041002,Chute Middle School              ,Evanston CCSD 65                 ,Cook       ,,,2017,36.5,28.1,11.3,,42.0262404,-87.6916711
50160650041007,Haven Middle School              ,Evanston CCSD 65                 ,Cook       ,,,2017,45.1,47.3,16.1,,42.0615639,-87.6978951
50160650041012,Nichols Middle School            ,Evanston CCSD 65                 ,Cook       ,,,2017,44.9,43.8,7.7,,42.037241,-87.6827685
50160650042004,Dawes Elementary School          ,Evanston CCSD 65                 ,Cook       ,,,2017,26.0,30.5,8.8,,42.025687,-87.700135
50160650042005,Dewey Elem School                ,Evanston CCSD 65                 ,Cook       ,,,2017,56.1,59.8,10.5,,42.045773,-87.691215
50160650042009,Lincoln Elem School              ,Evanston CCSD 65                 ,Cook       ,,,2017,46.0,50.2,12.0,,42.034553,-87.675699
50160650042010,Lincolnwood Elem School          ,Evanston CCSD 65                 ,Cook       ,,,2017,53.6,59.7,4.7,,42.0601486,-87.7094566
50160650042014,Oakton Elem School               ,Evanston CCSD 65                 ,Cook       ,,,2017,28.6,26.9,14.8,,42.0261949,-87.6861704
50160650042015,Orrington Elem School            ,Evanston CCSD 65                 ,Cook       ,,,2017,55.5,70.3,11.2,,42.065652,-87.679855
50160650042019,Walker Elem School               ,Evanston CCSD 65                 ,Cook       ,,,2017,43.9,53.6,11.7,,42.0475552,-87.7185361
50160650042020,Washington Elem School           ,Evanston CCSD 65                 ,Cook       ,,,2017,48.0,51.0,11.4,,35.519838268072,-77.004222271653
50160650042021,Willard Elem School              ,Evanston CCSD 65                 ,Cook       ,,,2017,55.3,59.9,6.9,,42.066873,-87.717023
50160650042022,Dr ML King Jr Literary&Fine Arts ,Evanston CCSD 65                 ,Cook       ,,,2017,37.1,39.7,9.6,,42.0436898,-87.7080891
50160650042023,Kingsley Elementary School       ,Evanston CCSD 65                 ,Cook       ,,,2017,54.6,53.1,6.0,,42.06,-87.69594
50160650042024,Dr Bessie Rhodes-Global Studies  ,Evanston CCSD 65                 ,Cook       ,,,2017,43.3,47.6,8.6,,42.0521566,-87.6878665
50160670021002,Golf Middle School               ,Golf ESD 67                      ,Cook       ,,,2017,65.1,56.9,2.4,,42.05253,-87.79867
50160670022003,Hynes Elem School                ,Golf ESD 67                      ,Cook       ,,,2017,67.8,63.8,0.0,,42.04546,-87.80326
50160680021002,Old Orchard Jr High School       ,Skokie SD 68                     ,Cook       ,,,2017,38.5,33.0,0.0,,42.026307,-87.754692
50160680022001,Devonshire Elem School           ,Skokie SD 68                     ,Cook       ,,,2017,26.4,31.3,1.7,,42.0451048,-87.7378356
50160680022004,Jane Stenson School              ,Skokie SD 68                     ,Cook       ,,,2017,36.6,39.0,0.0,,42.0485065,-87.7584175
50160680022005,Highland Elementary School       ,Skokie SD 68                     ,Cook       ,,,2017,44.8,42.8,0.5,,42.0574971,-87.7281863
50160690021003,Lincoln Jr High School           ,Skokie SD 69                     ,Cook       ,,,2017,38.8,30.9,10.2,,41.340087,-89.096739
50160690022001,Thomas Edison Elem School        ,Skokie SD 69                     ,Cook       ,,,2017,36.9,37.1,12.0,,42.0301206,-87.7653547
50160690022004,Madison Elem School              ,Skokie SD 69                     ,Cook       ,,,2017,,,10.0,,42.0323387,-87.7553553
50160700022003,Park View Elem School            ,Morton Grove SD 70               ,Cook       ,,,2017,52.2,40.8,0.0,,42.0453929,-87.7813136
50160710022001,Clarence E Culver School         ,Niles ESD 71                     ,Cook       ,,,2017,52.0,42.3,0.0,,42.0259,-87.7993
50160720022002,Fairview South Elementary School ,Fairview SD 72                   ,Cook       ,,,2017,70.0,54.3,0.0,,42.072327,-87.9465859
50160730022001,East Prairie Elem School         ,East Prairie SD 73               ,Cook       ,,,2017,60.6,53.6,0.0,,36.778498,-89.376407
50160735021003,Oliver McCracken Middle School   ,Skokie SD 73-5                   ,Cook       ,,,2017,50.5,43.2,0.0,,42.0270165,-87.7266386
50160735022002,John Middleton Elem School       ,Skokie SD 73-5                   ,Cook       ,,,2017,64.0,53.7,0.0,,42.0321892,-87.716119
50160735022003,Elizabeth Meyer School           ,Skokie SD 73-5                   ,Cook       ,,,2017,,,0.0,,42.0285,-87.7345
50160740021001,Lincoln Hall Middle School       ,Lincolnwood SD 74                ,Cook       ,,,2017,68.9,48.3,0.0,,42.0056755,-87.7283734
50160740022003,Rutledge Hall Elem School        ,Lincolnwood SD 74                ,Cook       ,,,2017,49.1,46.7,0.0,,42.0057174,-87.7264089
50160740022004,Todd Hall Elem School            ,Lincolnwood SD 74                ,Cook       ,,,2017,,,0.0,,42.00716,-87.72757
50162020170001,Evanston Twp High School         ,Evanston Twp HSD 202             ,Cook       ,,,2017,58.2,54.7,12.6,93.2,42.04642,-87.70061
50162030170001,New Trier Township H S Winnetka  ,New Trier Twp HSD 203            ,Cook       ,,,2017,87.6,79.3,0.1,98.2,42.10114,-87.74444
50162030170002,New Trier Township H S Northfield,New Trier Twp HSD 203            ,Cook       ,,,2017,,,0.2,,42.0901,-87.7647
50162070170001,Maine East High School           ,Maine Township HSD 207           ,Cook       ,,,2017,40.5,35.6,8.3,91.3,42.03798,-87.85533
50162070170003,Maine South High School          ,Maine Township HSD 207           ,Cook       ,,,2017,65.3,66.4,6.0,93.9,42.00086,-87.85284
50162070170004,Maine West High School           ,Maine Township HSD 207           ,Cook       ,,,2017,41.5,42.9,3.6,91.1,42.02114,-87.90673
50162110170001,J B Conant High School           ,Township HSD 211                 ,Cook       ,,,2017,56.1,62.2,1.2,94.8,42.03642,-88.06285
50162110170002,Wm Fremd High School             ,Township HSD 211                 ,Cook       ,,,2017,69.5,69.1,0.8,97.0,32.000835,-102.085861
50162110170003,Palatine High School             ,Township HSD 211                 ,Cook       ,,,2017,40.4,36.9,3.9,90.2,42.095745275618,-88.0384910644
50162110170004,Schaumburg High School           ,Township HSD 211                 ,Cook       ,,,2017,49.3,51.1,1.1,95.6,42.028303,-88.1071165
50162110170006,Hoffman Estates High School      ,Township HSD 211                 ,Cook       ,,,2017,46.4,48.1,0.8,98.0,42.030349248804,-88.09260571175
50162140170002,Elk Grove High School            ,Township HSD 214                 ,Cook       ,,,2017,41.9,39.9,0.1,95.4,31.977711512,34.979217692
50162140170004,John Hersey High School          ,Township HSD 214                 ,Cook       ,,,2017,76.4,69.5,0.3,93.6,42.1027523,-87.9594102
50162140170005,Prospect High School             ,Township HSD 214                 ,Cook       ,,,2017,68.7,70.4,0.0,97.8,42.07919,-87.95035
50162140170006,Wheeling High School             ,Township HSD 214                 ,Cook       ,,,2017,43.1,42.1,1.4,94.7,42.12614,-87.9384
50162140170007,Rolling Meadows High School      ,Township HSD 214                 ,Cook       ,,,2017,54.4,49.7,2.0,93.9,42.0663253,-88.0161362
50162140170008,Buffalo Grove High School        ,Township HSD 214                 ,Cook       ,,,2017,61.4,63.8,0.3,95.1,42.14104,-87.99833
50162190170002,Niles North High School          ,Niles Twp HSD 219                ,Cook       ,,,2017,56.0,51.2,0.9,91.5,42.05975,-87.75395
50162190170003,Niles West High School           ,Niles Twp HSD 219                ,Cook       ,,,2017,56.5,53.3,4.7,95.7,42.02503,-87.77089
50162250170001,Glenbrook North High School      ,Northfield Twp HSD 225           ,Cook       ,,,2017,77.2,73.7,1.0,98.4,42.11142,-87.83312
50162250170002,Glenbrook South High School      ,Northfield Twp HSD 225           ,Cook       ,,,2017,67.1,63.0,2.2,97.5,42.08892,-87.85145
60160780022001,Rosemont Elem School             ,Rosemont ESD 78                  ,Cook       ,,,2017,37.4,46.8,0.0,,41.9956717,-87.8621634
60160790022001,Pennoyer Elem School             ,Pennoyer SD 79                   ,Cook       ,,,2017,49.0,42.8,0.3,,41.974329,-87.837627
60160800022001,J Giles Elem School              ,Norridge SD 80                   ,Cook       ,,,2017,55.7,40.3,0.0,,41.957538,-87.816467
60160800022002,J Leigh Elem School              ,Norridge SD 80                   ,Cook       ,,,2017,55.7,36.8,0.0,,41.9653345,-87.8312704
60160810021001,Lincoln Middle School            ,Schiller Park SD 81              ,Cook       ,,,2017,44.3,32.1,0.0,,41.95281,-87.86923
60160810022001,John F Kennedy Elem School       ,Schiller Park SD 81              ,Cook       ,,,2017,36.1,27.1,0.0,,41.9499957,-87.8770749
60160810022003,Washington Elem School           ,Schiller Park SD 81              ,Cook       ,,,2017,47.0,17.5,0.0,,41.967019,-87.868135
60160830021003,Mannheim Middle School           ,Mannheim SD 83                   ,Cook       ,,,2017,25.7,17.2,7.8,,40.1755853,-76.3872404
60160830022002,Scott Elementary School          ,Mannheim SD 83                   ,Cook       ,,,2017,27.2,12.8,0.0,,41.9204394,-87.8752288
60160830022004,Roy Elem School                  ,Mannheim SD 83                   ,Cook       ,,,2017,38.2,30.3,0.0,,41.9190246,-87.8984081
60160830022005,Westdale Elem School             ,Mannheim SD 83                   ,Cook       ,,,2017,22.3,15.5,5.5,,41.9283145,-87.9073189
60160840021002,Hester Jr High School            ,Franklin Park SD 84              ,Cook       ,,,2017,52.2,28.5,0.0,,41.9300214,-87.8666074
60160840022003,North Elem School                ,Franklin Park SD 84              ,Cook       ,,,2017,37.7,44.7,0.0,,41.9387791,-87.8634078
60160840022004,Dan H Pietrini Elem School       ,Franklin Park SD 84              ,Cook       ,,,2017,44.1,50.4,0.0,,41.9226,-87.8692
60160840022005,Passow Elementary School         ,Franklin Park SD 84              ,Cook       ,,,2017,52.9,55.8,0.0,,41.9303287,-87.8680206
60160845022001,Rhodes Elem School               ,Rhodes SD 84-5                   ,Cook       ,,,2017,31.8,14.7,0.3,,46.353111932389,1.423499302314
60160855022001,River Grove Elem School          ,River Grove SD 85-5              ,Cook       ,,,2017,37.7,21.6,12.1,,41.92809,-87.83673
60160860022001,Union Ridge Elem School          ,Union Ridge SD 86                ,Cook       ,,,2017,56.5,39.4,0.0,,41.9660521,-87.7988336
60160870021005,MacArthur Middle School          ,Berkeley SD 87                   ,Cook       ,,,2017,31.1,17.0,0.7,,41.8908486,-87.903398
60160870021006,Northlake Middle School          ,Berkeley SD 87                   ,Cook       ,,,2017,24.3,15.6,0.0,,41.9033597,-87.902055
60160870022003,Jefferson Elementary School      ,Berkeley SD 87                   ,Cook       ,,,2017,15.9,12.5,0.0,,37.8789062,-122.2844238
60160870022007,J W Riley Elem School            ,Berkeley SD 87                   ,Cook       ,,,2017,15.5,17.0,0.0,,41.9042,-87.90284
60160870022008,Sunnyside Elementary School      ,Berkeley SD 87                   ,Cook       ,,,2017,29.9,23.2,0.0,,41.89003,-87.90367
60160870022010,Whittier Elementary School       ,Berkeley SD 87                   ,Cook       ,,,2017,23.6,12.4,0.0,,37.7646,-122.19474
60160880021007,Roosevelt Middle School          ,Bellwood SD 88                   ,Cook       ,,,2017,15.4,6.5,0.0,,41.885267,-87.86457
60160880022001,Grant Elem School                ,Bellwood SD 88                   ,Cook       ,,,2017,12.7,10.8,0.0,,41.898683,-87.8756688
60160880022003,Lincoln Elementary School        ,Bellwood SD 88                   ,Cook       ,,,2017,14.7,5.3,0.0,,41.873901,-87.875177
60160880022005,McKinley Elem School             ,Bellwood SD 88                   ,Cook       ,,,2017,9.8,3.6,0.0,,41.8851952,-87.8740404
60160880022006,Thurgood Marshall Elem School    ,Bellwood SD 88                   ,Cook       ,,,2017,11.8,6.5,16.2,,41.886134,-87.864466
60160880022009,Grant Primary                    ,Bellwood SD 88                   ,Cook       ,,,2017,,,0.0,,41.9058218,-87.8772954
60160890021001,Irving Middle School             ,Maywood-Melrose Park-Broadview 89,Cook       ,,,2017,8.1,4.2,13.9,,41.8801315,-87.8532206
60160890021002,Stevenson Middle School          ,Maywood-Melrose Park-Broadview 89,Cook       ,,,2017,21.0,14.8,10.9,,41.903619,-87.858751
60160890022001,Jane Addams Elem School          ,Maywood-Melrose Park-Broadview 89,Cook       ,,,2017,22.3,20.9,9.5,,41.9004547,-87.8453813
60160890022002,Emerson Elem School              ,Maywood-Melrose Park-Broadview 89,Cook       ,,,2017,10.3,10.3,11.2,,41.8831176,-87.8372192
60160890022003,Garfield Elem School             ,Maywood-Melrose Park-Broadview 89,Cook       ,,,2017,20.9,12.0,10.4,,41.8741,-87.844
60160890022006,Lincoln Elem School              ,Maywood-Melrose Park-Broadview 89,Cook       ,,,2017,19.4,23.5,9.2,,41.8939541,-87.8437328
60160890022007,Melrose Park Elem School         ,Maywood-Melrose Park-Broadview 89,Cook       ,,,2017,23.0,21.6,7.0,,41.8931737,-87.8547459
60160890022008,Roosevelt Elem School            ,Maywood-Melrose Park-Broadview 89,Cook       ,,,2017,12.9,10.5,14.0,,41.8685,-87.8502
60160890022012,Washington Dual Language Academy ,Maywood-Melrose Park-Broadview 89,Cook       ,,,2017,46.7,60.0,3.0,,41.8828,-87.8471
60160900021002,Roosevelt School                 ,River Forest SD 90               ,Cook       ,,,2017,70.5,56.4,0.0,,41.8925431,-87.8141075
60160900022001,Lincoln Elem School              ,River Forest SD 90               ,Cook       ,,,2017,79.9,79.3,0.0,,41.8889453,-87.8189968
60160900022005,Willard Elem School              ,River Forest SD 90               ,Cook       ,,,2017,75.8,71.2,0.0,,41.902971,-87.8171267
60160910021001,Forest Park Middle School        ,Forest Park SD 91                ,Cook       ,,,2017,27.6,9.4,0.0,,41.869828,-87.812005
60160910022001,Betsy Ross Elem School           ,Forest Park SD 91                ,Cook       ,,,2017,,,0.0,,41.5479178,-88.0552222
60160910022003,Field Stevenson Elem School      ,Forest Park SD 91                ,Cook       ,,,2017,38.2,20.4,0.0,,41.86938,-87.81181
60160910022004,Garfield Elem School             ,Forest Park SD 91                ,Cook       ,,,2017,,,0.0,,41.8765337,-87.8096442
