NAME,median_household_income,zip_code,ZIP,TRACT,USPS_ZIP_PREF_CITY,USPS_ZIP_PREF_STATE,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO,county_fips
ZCTA5 60192,149992,60192,60192,17031804204,HOFFMAN ESTATES,IL,0.001174496644295302,0.4906832298136646,0.31645569620253167,0.02986951737148247,17031
ZCTA5 60193,92284,60193,60193,17031804308,SCHAUMBURG,IL,0.04100778852962001,0.0016406890894175555,0.08616674429436423,0.043418332184700204,17031
ZCTA5 60193,92284,60193,60193,17031804807,SCHAUMBURG,IL,0.08236960113287703,0.03855619360131255,0.015370284117373078,0.0726592497784779,17031
ZCTA5 60193,92284,60193,60193,17031804810,SCHAUMBURG,IL,0.1630870899221147,0.13043478260869565,0.1047973917093619,0.1549670178202225,17031
ZCTA5 60193,92284,60193,60193,17031804611,SCHAUMBURG,IL,0.13087089922114703,0.06644790812141099,0.15416860735910573,0.1294673624101605,17031
ZCTA5 60193,92284,60193,60193,17031804609,SCHAUMBURG,IL,0.02838092990323342,0.007383100902378999,0.11271541686073591,0.03603426208526139,17031
ZCTA5 60193,92284,60193,60193,17031804610,SCHAUMBURG,IL,0.05575879159782865,0.014766201804757998,0.1537028411737308,0.06365068425716255,17031
ZCTA5 60193,92284,60193,60193,17031804809,SCHAUMBURG,IL,0.09316733537880575,0.01804757998359311,0.0004657661853749418,0.07886186866200649,17031
ZCTA5 60193,92284,60193,60193,17031804808,SCHAUMBURG,IL,0.05398867122964362,0,0.0009315323707498836,0.04514128187456926,17031
ZCTA5 60193,92284,60193,60193,17031804803,SCHAUMBURG,IL,0.11204861930611282,0.6587366694011485,0.0624126688402422,0.13960815201338977,17031
ZCTA5 60193,92284,60193,60193,17031804804,SCHAUMBURG,IL,0.11063252301156479,0.04922067268252666,0.21238938053097345,0.11770207738505464,17031
ZCTA5 60193,92284,60193,60193,17031804805,SCHAUMBURG,IL,0.11234363936747699,0.014766201804757998,0.05449464368886819,0.10037412621837156,17031
ZCTA5 60193,92284,60193,60193,17031804606,SCHAUMBURG,IL,0.01581307528911966,0,0.0423847228691197,0.017672541104656887,17031
ZCTA5 60193,92284,60193,60193,17031804806,SCHAUMBURG,IL,0.000531036110455511,0,0,0.00044304420596632865,17031
ZCTA5 60194,97876,60194,60194,17031804608,SCHAUMBURG,IL,0.11988603988603988,0.1029126213592233,0.1673525377229081,0.12246731210699671,17031
ZCTA5 60194,97876,60194,60194,17031804706,SCHAUMBURG,IL,0,0.021359223300970873,0,0.001097913963469408,17031
ZCTA5 60194,97876,60194,60194,17031804808,SCHAUMBURG,IL,0.002279202279202279,0,0,0.001996207206308015,17031
ZCTA5 60194,97876,60194,60194,17031804308,SCHAUMBURG,IL,0.07635327635327635,0.015533980582524271,0.010973936899862825,0.0684699071763649,17031
ZCTA5 60194,97876,60194,60194,17031804810,SCHAUMBURG,IL,0,0.031067961165048542,0,0.0015969657650464117,17031
ZCTA5 60194,97876,60194,60194,17031804709,SCHAUMBURG,IL,0.12957264957264958,0.040776699029126215,0.02880658436213992,0.11767641481185748,17031
ZCTA5 60194,97876,60194,60194,17031804710,SCHAUMBURG,IL,0.1494017094017094,0.015533980582524271,0.0013717421124828531,0.13174967561632897,17031
ZCTA5 60194,97876,60194,60194,17031804711,SCHAUMBURG,IL,0.2064957264957265,0.09320388349514563,0.48010973936899864,0.22058089629703564,17031
ZCTA5 60194,97876,60194,60194,17031804713,SCHAUMBURG,IL,0,0.003883495145631068,0,0.00019962072063080147,17031
ZCTA5 60194,97876,60194,60194,17031804611,SCHAUMBURG,IL,0,0.05048543689320388,0.01783264746227709,0.0038926040523006287,17031
ZCTA5 60194,97876,60194,60194,17031804716,SCHAUMBURG,IL,0.06301994301994301,0.08932038834951456,0.0013717421124828531,0.05988621618924044,17031
ZCTA5 60194,97876,60194,60194,17031804805,SCHAUMBURG,IL,0.002849002849002849,0.2970873786407767,0.02880658436213992,0.01986226170276475,17031
ZCTA5 60194,97876,60194,60194,17031804607,SCHAUMBURG,IL,0,0.001941747572815534,0,9.981036031540073e-05,17031
ZCTA5 60194,97876,60194,60194,17031804712,SCHAUMBURG,IL,0.2254131054131054,0.02524271844660194,0.25651577503429357,0.2173869647669428,17031
ZCTA5 60194,97876,60194,60194,17031804610,SCHAUMBURG,IL,0,0.08932038834951456,0.00411522633744856,0.004890707655454636,17031
ZCTA5 60194,97876,60194,60194,17031804305,SCHAUMBURG,IL,0,0.003883495145631068,0,0.00019962072063080147,17031
ZCTA5 60194,97876,60194,60194,17031804715,SCHAUMBURG,IL,0.02472934472934473,0.11844660194174757,0.0027434842249657062,0.027946900888312205,17031
ZCTA5 60195,89116,60195,60195,17031804709,SCHAUMBURG,IL,0,0.2504258943781942,0.03829787234042553,0.033920417482061316,17031
ZCTA5 60195,89116,60195,60195,17031804713,SCHAUMBURG,IL,0.47524490336245695,0.18057921635434412,0.574468085106383,0.44270493585562076,17031
ZCTA5 60195,89116,60195,60195,17031804714,SCHAUMBURG,IL,0.12178978024887477,0.11243611584327087,0.33617021276595743,0.13155033702978908,17031
ZCTA5 60195,89116,60195,60195,17031804706,SCHAUMBURG,IL,0.39105109875562616,0.3100511073253833,0.01702127659574468,0.36160034790171774,17031
ZCTA5 60195,89116,60195,60195,17031804603,SCHAUMBURG,IL,0.0005295207836907599,0.13798977853492334,0.02553191489361702,0.019352033050663187,17031
ZCTA5 60195,89116,60195,60195,17031804105,SCHAUMBURG,IL,0.011384696849351337,0.008517887563884156,0.00851063829787234,0.010871928680147858,17031
ZCTA5 60201,92101,60201,60201,17031809401,EVANSTON,IL,0.10910005027652087,0.1789568345323741,0.09641255605381166,0.1143197502464673,17031
ZCTA5 60201,92101,60201,60201,17031809500,EVANSTON,IL,0.1486173956762192,0.12949640287769784,0.15964125560538117,0.14788038120276042,17031
ZCTA5 60201,92101,60201,60201,17031808702,EVANSTON,IL,0.027752639517345398,0.027428057553956834,0.04304932735426009,0.02912421952021032,17031
ZCTA5 60201,92101,60201,60201,17031808800,EVANSTON,IL,0.08652589240824535,0.0341726618705036,0.10493273542600896,0.08342918172855734,17031
ZCTA5 60201,92101,60201,60201,17031809402,EVANSTON,IL,0.10548014077425842,0.3107014388489209,0.06412556053811659,0.12044035491291488,17031
ZCTA5 60201,92101,60201,60201,17031809600,EVANSTON,IL,0.05766716943187532,0.03192446043165468,0.03542600896860987,0.05327801511666119,17031
ZCTA5 60201,92101,60201,60201,17031806700,EVANSTON,IL,0.0011060834590246355,0,0,0.000903713440683536,17031
ZCTA5 60201,92101,60201,60201,17031809300,EVANSTON,IL,0.12639517345399698,0.08453237410071943,0.16950672645739912,0.12651988169569503,17031
ZCTA5 60201,92101,60201,60201,17031809200,EVANSTON,IL,0.08511814982403218,0.07553956834532374,0.11883408071748879,0.08733158067696352,17031
ZCTA5 60201,92101,60201,60201,17031809100,EVANSTON,IL,0.0787833081950729,0.02922661870503597,0.09865470852017937,0.07607624055208675,17031
ZCTA5 60201,92101,60201,60201,17031808900,EVANSTON,IL,0.09009552538964304,0.0764388489208633,0.08520179372197309,0.08839960565231679,17031
ZCTA5 60201,92101,60201,60201,17031809000,EVANSTON,IL,0.0833584715937657,0.02158273381294964,0.0242152466367713,0.07229707525468287,17031
ZCTA5 60202,101087,60202,60202,17031010201,EVANSTON,IL,0.004272950925806034,0,0.0035852178709321566,0.003944871666833117,17031
ZCTA5 60202,101087,60202,60202,17031810100,EVANSTON,IL,0.1514955328240321,0.0859538784067086,0.16602316602316602,0.15100369519624487,17031
ZCTA5 60202,101087,60202,60202,17031810302,EVANSTON,IL,0.0831930596918296,0.019916142557651992,0.04329840044125759,0.07295515829421752,17031
ZCTA5 60202,101087,60202,60202,17031809800,EVANSTON,IL,0.0710216237213518,0.09224318658280922,0.063430777716492,0.07065814441226406,17031
ZCTA5 60202,101087,60202,60202,17031807600,EVANSTON,IL,0,0.009433962264150943,0.0005515719801434088,0.0005492859282932188,17031
ZCTA5 60202,101087,60202,60202,17031810200,EVANSTON,IL,0.195390392334585,0.25052410901467503,0.2788196359624931,0.2131229401777689,17031
ZCTA5 60202,101087,60202,60202,17031810000,EVANSTON,IL,0.21416547973585395,0.11006289308176101,0.24517374517374518,0.21482073304703886,17031
ZCTA5 60202,101087,60202,60202,17031810301,EVANSTON,IL,0.09717726272174025,0.11949685534591195,0.05543298400441258,0.0906821132527714,17031
ZCTA5 60202,101087,60202,60202,17031809700,EVANSTON,IL,0.0874012689369416,0.2190775681341719,0.046607832322118035,0.08628782582642565,17031
ZCTA5 60202,101087,60202,60202,17031809900,EVANSTON,IL,0.09588242910785964,0.09329140461215933,0.09707666850523994,0.09597523219814241,17031
ZCTA5 60203,162208,60203,60203,17031809000,EVANSTON,IL,0,0.0975609756097561,0,0.0021493820526598604,17031
ZCTA5 60203,162208,60203,60203,17031806700,EVANSTON,IL,0.6306098964326813,0.5365853658536586,0.4268292682926829,0.6195593766792047,17031
ZCTA5 60203,162208,60203,60203,17031807100,EVANSTON,IL,0.3693901035673188,0.36585365853658536,0.573170731707317,0.3782912412681354,17031
ZCTA5 60208,-666666666,60208,60208,17031809402,EVANSTON,IL,0,0,0.022988505747126436,0.022222222222222223,17031
ZCTA5 60208,-666666666,60208,60208,17031809300,EVANSTON,IL,0,0,0.011494252873563218,0.011111111111111112,17031
ZCTA5 60208,-666666666,60208,60208,17031809500,EVANSTON,IL,0,0.3333333333333333,0,0.011111111111111112,17031
ZCTA5 60208,-666666666,60208,60208,17031808702,EVANSTON,IL,0,0.6666666666666666,0.8045977011494253,0.8,17031
ZCTA5 60208,-666666666,60208,60208,17031808800,EVANSTON,IL,0,0,0.16091954022988506,0.15555555555555556,17031
ZCTA5 60301,103448,60301,60301,17031812400,OAK PARK,IL,0.003708281829419036,0,0.012618296529968454,0.0037217291726309764,17031
ZCTA5 60301,103448,60301,60301,17031812000,OAK PARK,IL,0.09641532756489493,0.0013351134846461949,0.0031545741324921135,0.06756369882622387,17031
ZCTA5 60301,103448,60301,60301,17031812301,OAK PARK,IL,0.899876390605686,0.9986648865153538,0.9842271293375394,0.9287145720011452,17031
ZCTA5 60302,97414,60302,60302,17031812200,OAK PARK,IL,0.0840855106888361,0.24481737413622903,0.04180695847362514,0.08465237895130037,17031
ZCTA5 60302,97414,60302,60302,17031813000,OAK PARK,IL,0.004869358669833729,0.03751233958538993,0.007575757575757576,0.006863706401456787,17031
ZCTA5 60302,97414,60302,60302,17031812802,OAK PARK,IL,0.10783847980997625,0.07502467917077986,0.13187429854096522,0.11028622122612877,17031
ZCTA5 60302,97414,60302,60302,17031812100,OAK PARK,IL,0.10546318289786223,0.0315893385982231,0.05022446689113356,0.09277676612037167,17031
ZCTA5 60302,97414,60302,60302,17031812500,OAK PARK,IL,0.10611638954869358,0.1648568608094768,0.13468013468013468,0.11364803660643415,17031
ZCTA5 60302,97414,60302,60302,17031812400,OAK PARK,IL,0.07375296912114014,0.02073050345508391,0.0356341189674523,0.06490171359200635,17031
ZCTA5 60302,97414,60302,60302,17031812302,OAK PARK,IL,0.06680522565320665,0.08983218163869694,0.06172839506172839,0.06704954008497922,17031
ZCTA5 60302,97414,60302,60302,17031812600,OAK PARK,IL,0.11953681710213777,0.08193484698914116,0.1750841750841751,0.12700191436709157,17031
ZCTA5 60302,97414,60302,60302,17031812900,OAK PARK,IL,0.019180522565320664,0.04639684106614018,0.013748597081930415,0.019563897838165943,17031
ZCTA5 60302,97414,60302,60302,17031812700,OAK PARK,IL,0.09637767220902613,0.08292201382033564,0.1366442199775533,0.1024419853387496,17031
ZCTA5 60302,97414,60302,60302,17031812801,OAK PARK,IL,0.14216152019002376,0.09970384995064166,0.14393939393939395,0.14044917588831302,17031
ZCTA5 60302,97414,60302,60302,17031812301,OAK PARK,IL,0.07381235154394299,0.024679170779861797,0.06705948372615039,0.07036466358500257,17031
ZCTA5 60304,132841,60304,60304,17031252101,OAK PARK,IL,0,0,0.00414722654224987,0.000764306869207987,17031
ZCTA5 60304,132841,60304,60304,17031815900,OAK PARK,IL,0,0.0018484288354898336,0,9.553835865099838e-05,17031
ZCTA5 60304,132841,60304,60304,17031812900,OAK PARK,IL,0.22883581343003626,0.23844731977818853,0.21824779678589942,0.22738129358937614,17031
ZCTA5 60304,132841,60304,60304,17031813200,OAK PARK,IL,0.3257471551831937,0.4602587800369686,0.2773457750129601,0.3237794974682335,17031
ZCTA5 60304,132841,60304,60304,17031813100,OAK PARK,IL,0.24934350381393022,0.22920517560073936,0.2991187143597719,0.2574758765644406,17031
ZCTA5 60304,132841,60304,60304,17031812802,OAK PARK,IL,0.0022508440665249467,0,0.0010368066355624676,0.0019107671730199676,17031
ZCTA5 60304,132841,60304,60304,17031813000,OAK PARK,IL,0.19382268350631487,0.07024029574861368,0.20010368066355624,0.1885927199770708,17031
ZCTA5 60305,148711,60305,60305,17031816000,RIVER FOREST,IL,0.00017905102954341988,0.01646090534979424,0.006775067750677507,0.0020561022176531062,17031
ZCTA5 60305,148711,60305,60305,17031812000,RIVER FOREST,IL,0.6333034914950761,0.8251028806584362,0.46070460704607047,0.628286091937142,17031
ZCTA5 60305,148711,60305,60305,17031811900,RIVER FOREST,IL,0.36526410026857653,0.15432098765432098,0.5311653116531165,0.3681891614040241,17031
ZCTA5 60305,148711,60305,60305,17031815900,RIVER FOREST,IL,0.001253357206803939,0.00411522633744856,0.0013550135501355014,0.00146864444118079,17031
ZCTA5 60402,73993,60402,60402,17031815500,BERWYN,IL,0.11236207051224545,0.057455540355677154,0.04979253112033195,0.09984338292873923,17031
ZCTA5 60402,73993,60402,60402,17031815100,BERWYN,IL,0.07320355252534314,0.09917920656634747,0.06639004149377593,0.07350323912579199,17031
ZCTA5 60402,73993,60402,60402,17031814700,BERWYN,IL,0.07114021709877097,0.0759233926128591,0.06961733517750116,0.07115398305688048,17031
ZCTA5 60402,73993,60402,60402,17031815300,BERWYN,IL,0.06786579348703688,0.06839945280437756,0.04402950668510835,0.06421299921691465,17031
ZCTA5 60402,73993,60402,60402,17031815000,BERWYN,IL,0.05571005651744864,0.027359781121751026,0.0912863070539419,0.05972805581262903,17031
ZCTA5 60402,73993,60402,60402,17031814500,BERWYN,IL,0.003633264555485781,0,0.0004610419548178884,0.0029543674806008402,17031
ZCTA5 60402,73993,60402,60402,17031820202,BERWYN,IL,0,0.0006839945280437756,0,3.559478892290169e-05,17031
ZCTA5 60402,73993,60402,60402,17031820800,BERWYN,IL,0.01229030232349511,0.012995896032831737,0.0025357307514983865,0.010820815832562112,17031
ZCTA5 60402,73993,60402,60402,17031814900,BERWYN,IL,0.10415358392392572,0.11969904240766074,0.22199170124481327,0.12315796967323983,17031
ZCTA5 60402,73993,60402,60402,17031815400,BERWYN,IL,0.10680003588409437,0.15663474692202461,0.10119870908252651,0.10852851142592725,17031
ZCTA5 60402,73993,60402,60402,17031814600,BERWYN,IL,0.08141203911366286,0.054035567715458276,0.07837713231904103,0.07951875845376237,17031
ZCTA5 60402,73993,60402,60402,17031820700,BERWYN,IL,0.10729344218175293,0.06155950752393981,0.05094513600737667,0.09621271445860326,17031
ZCTA5 60402,73993,60402,60402,17031815200,BERWYN,IL,0.10253879967704314,0.1238030095759234,0.10995850622406639,0.10479105858902257,17031
ZCTA5 60402,73993,60402,60402,17031814800,BERWYN,IL,0.09325379025746838,0.1409028727770178,0.08644536652835408,0.09468213853491848,17031
ZCTA5 60402,73993,60402,60402,17031816100,BERWYN,IL,0.008343051942226608,0.0013679890560875513,0.026970954356846474,0.010856410621485015,17031
ZCTA5 60406,59502,60406,60406,17031823603,BLUE ISLAND,IL,0.036024962178517396,0.03767123287671233,0.028418230563002682,0.03506795824885485,17031
ZCTA5 60406,59502,60406,60406,17031823302,BLUE ISLAND,IL,0,0.02054794520547945,0.0021447721179624667,0.0016520237290681085,17031
ZCTA5 60406,59502,60406,60406,17031823500,BLUE ISLAND,IL,0.15629727685325265,0.1860730593607306,0.2026809651474531,0.16475182098070135,17031
ZCTA5 60406,59502,60406,60406,17031824300,BLUE ISLAND,IL,0.04472390317700454,0.09474885844748858,0.011260053619302948,0.04332807689419539,17031
ZCTA5 60406,59502,60406,60406,17031821300,BLUE ISLAND,IL,0.23969364599092285,0.07191780821917808,0.2552278820375335,0.2308327701434257,17031
ZCTA5 60406,59502,60406,60406,17031821200,BLUE ISLAND,IL,0.2045196671709531,0.25,0.24932975871313673,0.2137868889389502,17031
