school_id,school_name,district,county,school_type,grades_served,year,y_ela_prof,y_math_prof,y_chronic_abs,y_grad_4yr
05-016-0735-02-2003,Elizabeth Meyer School,Skokie SD 73-5,Cook,Elementary School,PK - K,2025,,,18.2,
05-016-0740-02-0000,,Lincolnwood SD 74,Cook,,,2025,72.8,46,21.4,
05-016-0740-02-1001,Lincoln Hall Middle School,Lincolnwood SD 74,Cook,Middle/Junior High School,8-Jun,2025,77.7,46.1,21.7,
05-016-0740-02-2003,Rutledge Hall Elem School,Lincolnwood SD 74,Cook,Elementary School,5-Mar,2025,67.5,45.9,20.8,
05-016-0740-02-2004,Todd Hall Elem School,Lincolnwood SD 74,Cook,Elementary School,PK - 2,2025,,,21.9,
05-016-2020-17-0000,,Evanston Twp HSD 202,Cook,,,2025,68.7,55.1,25.4,93.9
05-016-2020-17-0001,Evanston Twp High School,Evanston Twp HSD 202,Cook,High School,12-Sep,2025,68.7,55.1,25.4,93.9
05-016-2030-17-0000,,New Trier Twp HSD 203,Cook,,,2025,87.7,86.1,13,97.5
05-016-2030-17-0001,New Trier Township H S Winnetka,New Trier Twp HSD 203,Cook,High School,12-Oct,2025,87.7,86.1,15.4,97.5
05-016-2030-17-0002,New Trier Township H S Northfield,New Trier Twp HSD 203,Cook,High School,9,2025,,,5.5,
05-016-2070-17-0000,,Maine Township HSD 207,Cook,,,2025,64.4,51,33.3,93.5
05-016-2070-17-0001,Maine East High School,Maine Township HSD 207,Cook,High School,12-Sep,2025,59.3,43.1,37.4,93.6
05-016-2070-17-0003,Maine South High School,Maine Township HSD 207,Cook,High School,12-Sep,2025,73.3,65.2,26.8,95.3
05-016-2070-17-0004,Maine West High School,Maine Township HSD 207,Cook,High School,12-Sep,2025,57.5,39.7,37.6,91.2
05-016-2110-17-0000,,Township HSD 211,Cook,,,2025,62.8,56.1,19.2,93.1
05-016-2110-17-0001,J B Conant High School,Township HSD 211,Cook,High School,12-Sep,2025,69.3,64.6,17.7,94.7
05-016-2110-17-0002,Wm Fremd High School,Township HSD 211,Cook,High School,12-Sep,2025,75.6,71.8,11.4,94.7
05-016-2110-17-0003,Palatine High School,Township HSD 211,Cook,High School,12-Sep,2025,50.9,39.8,28.5,90.2
05-016-2110-17-0004,Schaumburg High School,Township HSD 211,Cook,High School,12-Sep,2025,58.7,55,17.5,92.4
05-016-2110-17-0006,Hoffman Estates High School,Township HSD 211,Cook,High School,12-Sep,2025,57,45.7,22.1,93.5
05-016-2140-17-0000,,Township HSD 214,Cook,,,2025,65.3,52.5,26,92.8
05-016-2140-17-0002,Elk Grove High School,Township HSD 214,Cook,High School,12-Sep,2025,49.2,35.6,27.7,91.3
05-016-2140-17-0004,John Hersey High School,Township HSD 214,Cook,High School,12-Sep,2025,78,70.3,18.6,97.4
05-016-2140-17-0005,Prospect High School,Township HSD 214,Cook,High School,12-Sep,2025,83.3,68.3,14.3,94.5
05-016-2140-17-0006,Wheeling High School,Township HSD 214,Cook,High School,12-Sep,2025,47.9,33.2,35.4,90.6
05-016-2140-17-0007,Rolling Meadows High School,Township HSD 214,Cook,High School,12-Sep,2025,63.3,46.1,33.6,90.6
05-016-2140-17-0008,Buffalo Grove High School,Township HSD 214,Cook,High School,12-Sep,2025,65.5,56.4,29.2,92
05-016-2190-17-0000,,Niles Twp HSD 219,Cook,,,2025,64.3,47.5,29,88.6
05-016-2190-17-0002,Niles North High School,Niles Twp HSD 219,Cook,High School,12-Sep,2025,65.1,48,30.6,90.6
05-016-2190-17-0003,Niles West High School,Niles Twp HSD 219,Cook,High School,12-Sep,2025,63.8,47.2,27.7,87.1
05-016-2250-17-0000,,Glenbrook HSD 225,Cook,,,2025,84,79.6,16.7,95.7
05-016-2250-17-0001,Glenbrook North High School,Glenbrook HSD 225,Cook,High School,12-Sep,2025,88.6,85.9,13.1,95.7
05-016-2250-17-0002,Glenbrook South High School,Glenbrook HSD 225,Cook,High School,12-Sep,2025,80.7,75.1,19.2,95.7
06-016-0780-02-0000,,Rosemont ESD 78,Cook,,,2025,55.2,36,8.2,
06-016-0780-02-2001,Rosemont Elem School,Rosemont ESD 78,Cook,Elementary School,PK - 8,2025,55.2,36,8.2,
06-016-0790-02-0000,,Pennoyer SD 79,Cook,,,2025,54.2,36.7,15.5,
06-016-0790-02-2001,Pennoyer Elem School,Pennoyer SD 79,Cook,Elementary School,PK - 8,2025,54.2,36.7,15.5,
06-016-0800-02-0000,,Norridge SD 80,Cook,,,2025,68.4,44.7,14.4,
06-016-0800-02-1001,J Giles Elem School,Norridge SD 80,Cook,Middle/Junior High School,8-May,2025,69.5,32.9,16.2,
06-016-0800-02-2002,J Leigh Elem School,Norridge SD 80,Cook,Elementary School,PK - 4,2025,66.1,67.4,12.8,
06-016-0810-02-0000,,Schiller Park SD 81,Cook,,,2025,55.4,37.6,18.9,
06-016-0810-02-1001,Lincoln Middle School,Schiller Park SD 81,Cook,Middle/Junior High School,8-Jun,2025,54.4,31.8,21.1,
06-016-0810-02-2001,John F Kennedy Elem School,Schiller Park SD 81,Cook,Elementary School,PK - 3,2025,47.5,52.2,18.2,
06-016-0810-02-2003,Washington Elem School,Schiller Park SD 81,Cook,Elementary School,5-Apr,2025,61.1,40.8,16.4,
06-016-0830-02-0000,,Mannheim SD 83,Cook,,,2025,42.3,23.5,18.4,
06-016-0830-02-1003,Mannheim Middle School,Mannheim SD 83,Cook,Middle/Junior High School,8-Jun,2025,40.2,19.1,21.9,
06-016-0830-02-2002,Scott Elementary School,Mannheim SD 83,Cook,Elementary School,K - 5,2025,39,25.8,21,
06-016-0830-02-2004,Roy Elem School,Mannheim SD 83,Cook,Elementary School,K - 5,2025,49.2,25.4,11.1,
06-016-0830-02-2005,Westdale Elem School,Mannheim SD 83,Cook,Elementary School,K - 5,2025,42.7,32.8,18.8,
06-016-0830-02-3002,Mannheim Early Childhood Center,Mannheim SD 83,Cook,Special School,PK,2025,,,,
06-016-0840-02-0000,,Franklin Park SD 84,Cook,,,2025,64.1,44.4,16,
06-016-0840-02-1002,Hester Jr High School,Franklin Park SD 84,Cook,Middle/Junior High School,8-Jun,2025,62.7,36.8,20.3,
06-016-0840-02-2003,North Elem School,Franklin Park SD 84,Cook,Elementary School,PK - 5,2025,63.2,53.8,10.7,
06-016-0840-02-2004,Dan H Pietrini Elem School,Franklin Park SD 84,Cook,Elementary School,PK - 5,2025,51.9,38.1,13.6,
06-016-0840-02-2005,Passow Elementary School,Franklin Park SD 84,Cook,Elementary School,PK - 5,2025,76.5,61.7,14.9,
06-016-0845-02-0000,,Rhodes SD 84-5,Cook,,,2025,42.4,22.6,20.2,
06-016-0845-02-2001,Rhodes Elem School,Rhodes SD 84-5,Cook,Elementary School,PK - 8,2025,42.4,22.6,20.2,
06-016-0855-02-0000,,River Grove SD 85-5,Cook,,,2025,59.1,35.3,24.3,
06-016-0855-02-2001,River Grove Elem School,River Grove SD 85-5,Cook,Elementary School,PK - 8,2025,59.1,35.3,24.3,
06-016-0860-02-0000,,Union Ridge SD 86,Cook,,,2025,69.8,51.6,13.7,
06-016-0860-02-2001,Union Ridge Elem School,Union Ridge SD 86,Cook,Elementary School,PK - 8,2025,69.8,51.6,13.7,
06-016-0870-02-0000,,Berkeley SD 87,Cook,,,2025,32.6,24,21.3,
06-016-0870-02-1005,MacArthur Middle School,Berkeley SD 87,Cook,Middle/Junior High School,8-Jun,2025,31.7,18.3,22.8,
06-016-0870-02-1006,Northlake Middle School,Berkeley SD 87,Cook,Middle/Junior High School,8-Jun,2025,35.5,22.2,16.4,
06-016-0870-02-2003,Jefferson Primary School,Berkeley SD 87,Cook,Elementary School,PK - 2,2025,,,32.4,
06-016-0870-02-2007,J W Riley Intermediate School,Berkeley SD 87,Cook,Elementary School,5-Mar,2025,35.4,33.4,18.5,
06-016-0870-02-2008,Sunnyside Intermediate School,Berkeley SD 87,Cook,Elementary School,5-Mar,2025,28.1,23.3,20.8,
06-016-0870-02-2010,Whittier Primary School,Berkeley SD 87,Cook,Elementary School,PK - 2,2025,,,17.1,
06-016-0880-02-0000,,Bellwood SD 88,Cook,,,2025,27.7,15.9,26.9,
06-016-0880-02-1007,Roosevelt Middle School,Bellwood SD 88,Cook,Middle/Junior High School,8-Jun,2025,22.7,10,32.8,
06-016-0880-02-2001,Grant Elem School,Bellwood SD 88,Cook,Elementary School,K - 5,2025,31.3,21.1,26.6,
06-016-0880-02-2003,Lincoln Elementary School,Bellwood SD 88,Cook,Elementary School,K - 5,2025,33.8,26.8,24,
06-016-0880-02-2005,McKinley Elem School,Bellwood SD 88,Cook,Elementary School,K - 5,2025,34.5,20.8,20.4,
06-016-0880-02-2006,Thurgood Marshall Elem School,Bellwood SD 88,Cook,Elementary School,K - 5,2025,29,16.1,24.2,
06-016-0880-02-2009,Grant Primary,Bellwood SD 88,Cook,Elementary School,PK,2025,,,,
06-016-0880-02-3003,Early Childhood Cntr/Lincoln Primary,Bellwood SD 88,Cook,Special School,PK,2025,,,,
06-016-0890-02-0000,,Maywood-Melrose Park-Broadview 89,Cook,,,2025,42.7,22,26.7,
06-016-0890-02-1001,Irving Middle School,Maywood-Melrose Park-Broadview 89,Cook,Middle/Junior High School,8-May,2025,27.8,9.9,41.7,
06-016-0890-02-1002,Stevenson Middle School,Maywood-Melrose Park-Broadview 89,Cook,Middle/Junior High School,8-Jun,2025,53.3,21.8,21.2,
06-016-0890-02-2001,Jane Addams Elem School,Maywood-Melrose Park-Broadview 89,Cook,Elementary School,PK - 5,2025,55.4,48.2,17.8,
06-016-0890-02-2002,Emerson Elem School,Maywood-Melrose Park-Broadview 89,Cook,Elementary School,PK - 5,2025,35,11.3,38,
06-016-0890-02-2003,Garfield Elem School,Maywood-Melrose Park-Broadview 89,Cook,Elementary School,PK - 5,2025,34,10.8,29,
06-016-0890-02-2006,Lincoln Elem School,Maywood-Melrose Park-Broadview 89,Cook,Elementary School,PK - 5,2025,38.3,34.2,21.6,
06-016-0890-02-2007,Melrose Park Elem School,Maywood-Melrose Park-Broadview 89,Cook,Elementary School,PK - 5,2025,41,26.1,22.9,
06-016-0890-02-2008,Roosevelt Elem School,Maywood-Melrose Park-Broadview 89,Cook,Elementary School,PK - 5,2025,53.8,31.3,28.3,
06-016-0890-02-2012,Washington Dual Language Academy,Maywood-Melrose Park-Broadview 89,Cook,Elementary School,PK - 8,2025,56.8,34,20.9,
06-016-0900-02-0000,,River Forest SD 90,Cook,,,2025,86.4,75.7,8,
06-016-0900-02-1002,Roosevelt School,River Forest SD 90,Cook,Middle/Junior High School,8-May,2025,84.2,72.4,10.2,
06-016-0900-02-2001,Lincoln Elem School,River Forest SD 90,Cook,Elementary School,PK - 4,2025,93.9,84.7,5.1,
06-016-0900-02-2005,Willard Elem School,River Forest SD 90,Cook,Elementary School,PK - 4,2025,87.4,80.7,6.6,
06-016-0910-02-0000,,Forest Park SD 91,Cook,,,2025,54.1,30.5,27.3,
06-016-0910-02-1001,Forest Park Middle School,Forest Park SD 91,Cook,Middle/Junior High School,8-Jun,2025,58.2,25.4,27.3,
06-016-0910-02-2001,Betsy Ross Elem School,Forest Park SD 91,Cook,Elementary School,K - 2,2025,,,25,
06-016-0910-02-2003,Field Stevenson Elem School,Forest Park SD 91,Cook,Elementary School,5-Mar,2025,50.3,35.1,26.5,
06-016-0910-02-2004,Garfield Elem School,Forest Park SD 91,Cook,Elementary School,PK - 2,2025,,,32.5,
06-016-0920-02-0000,,Lindop SD 92,Cook,,,2025,64.6,26.5,17,
06-016-0920-02-2001,Lindop Elem School,Lindop SD 92,Cook,Elementary School,PK - 8,2025,64.6,26.5,17,
06-016-0925-02-0000,,Westchester SD 92-5,Cook,,,2025,52.6,38.8,15.2,
06-016-0925-02-1001,Westchester Middle School,Westchester SD 92-5,Cook,Middle/Junior High School,8-Jun,2025,64.9,38.2,18,
06-016-0925-02-2002,Westchester Intermediate School,Westchester SD 92-5,Cook,Elementary School,5-Mar,2025,41.3,39.4,12.5,
06-016-0925-02-2003,Westchester Primary School,Westchester SD 92-5,Cook,Elementary School,PK - 2,2025,,,15.4,
06-016-0930-02-0000,,Hillside SD 93,Cook,,,2025,42.2,23.6,20.1,
06-016-0930-02-2001,Hillside Elem School,Hillside SD 93,Cook,Elementary School,PK - 8,2025,42.2,23.6,20.1,
06-016-0940-02-0000,,Komarek SD 94,Cook,,,2025,55.9,32.3,14.2,
06-016-0940-02-2001,Komarek Elem School,Komarek SD 94,Cook,Elementary School,PK - 8,2025,55.9,32.3,14.2,
06-016-0950-02-0000,,Brookfield Lagrange Park SD 95,Cook,,,2025,68.6,40.7,15,
06-016-0950-02-1001,S E Gross  Middle School,Brookfield Lagrange Park SD 95,Cook,Middle/Junior High School,PK - 8,2025,74.9,33.9,16.4,
06-016-0950-02-2002,Brook Park Elem School,Brookfield Lagrange Park SD 95,Cook,Elementary School,K - 5,2025,62.6,47.1,14.3,
06-016-0960-02-0000,,Riverside SD 96,Cook,,,2025,81.6,71.6,12.4,
06-016-0960-02-1004,L J Hauser Jr High School,Riverside SD 96,Cook,Middle/Junior High School,8-Jun,2025,86,66.9,16,
06-016-0960-02-2001,A F Ames Elem School,Riverside SD 96,Cook,Elementary School,PK - 5,2025,79.4,79.9,11.7,
06-016-0960-02-2002,Blythe Park Elem School,Riverside SD 96,Cook,Elementary School,PK - 5,2025,79.8,75.2,7.9,
06-016-0960-02-2003,Central Elem School,Riverside SD 96,Cook,Elementary School,PK - 5,2025,75.1,74.7,11.3,
06-016-0960-02-2005,Hollywood Elem School,Riverside SD 96,Cook,Elementary School,PK - 5,2025,71.4,71.4,10,
06-016-0970-02-0000,,Oak Park ESD 97,Cook,,,2025,71.9,60.2,14.4,
06-016-0970-02-1003,Gwendolyn Brooks Middle School,Oak Park ESD 97,Cook,Middle/Junior High School,8-Jun,2025,72.9,54.5,19.3,
06-016-0970-02-1004,Percy Julian Middle School,Oak Park ESD 97,Cook,Middle/Junior High School,8-Jun,2025,68.9,50.5,17.8,
06-016-0970-02-2001,William Beye Elem School,Oak Park ESD 97,Cook,Elementary School,K - 5,2025,74.7,66.8,10.6,
06-016-0970-02-2003,William Hatch Elem School,Oak Park ESD 97,Cook,Elementary School,PK - 5,2025,67.6,65.5,11.8,
06-016-0970-02-2005,Oliver W Holmes Elem School,Oak Park ESD 97,Cook,Elementary School,K - 5,2025,70.9,61.3,13.8,
06-016-0970-02-2006,Irving Elem School,Oak Park ESD 97,Cook,Elementary School,K - 5,2025,71.8,69.6,9.6,
06-016-0970-02-2007,Abraham Lincoln Elem School,Oak Park ESD 97,Cook,Elementary School,K - 5,2025,70.6,62.2,10.1,
06-016-0970-02-2008,Longfellow Elem School,Oak Park ESD 97,Cook,Elementary School,PK - 5,2025,73.2,66,16.5,
06-016-0970-02-2009,Horace Mann Elem School,Oak Park ESD 97,Cook,Elementary School,K - 5,2025,81.4,83.8,9.1,
06-016-0970-02-2010,Whittier Elem School,Oak Park ESD 97,Cook,Elementary School,PK - 5,2025,74.1,68.8,16.4,
06-016-0980-02-0000,,Berwyn North SD 98,Cook,,,2025,54.4,32,23.4,
06-016-0980-02-1004,Lincoln Middle School,Berwyn North SD 98,Cook,Middle/Junior High School,8-Jun,2025,59.5,25.2,24.8,
06-016-0980-02-2001,Prairie Oak School,Berwyn North SD 98,Cook,Elementary School,PK - 5,2025,49.5,41,25.8,
06-016-0980-02-2002,Karel Havlicek Elem School,Berwyn North SD 98,Cook,Elementary School,PK - 5,2025,47.3,34.7,26.4,
06-016-0980-02-2003,Jefferson Elem School,Berwyn North SD 98,Cook,Elementary School,PK - 5,2025,50.5,41,14.2,
06-016-0990-02-0000,,Cicero SD 99,Cook,,,2025,31.8,22.8,25.8,
06-016-0990-02-1002,Unity Jr High School,Cicero SD 99,Cook,Middle/Junior High School,8-Jul,2025,29.5,16.5,23,
06-016-0990-02-2001,Daniel Burnham Elem School,Cicero SD 99,Cook,Elementary School,K - 2,2025,,,30.9,
06-016-0990-02-2002,Cicero East Elem School,Cicero SD 99,Cook,Elementary School,6-Apr,2025,34.8,25.9,22.4,
06-016-0990-02-2003,Columbus  East Elem School,Cicero SD 99,Cook,Elementary School,6-Apr,2025,33,19.6,20,
06-016-0990-02-2004,Drexel Elem School,Cicero SD 99,Cook,Elementary School,K - 6,2025,29.9,28,31.4,
06-016-0990-02-2005,Goodwin Elementary School,Cicero SD 99,Cook,Elementary School,PK - 6,2025,31.6,24,29,
06-016-0990-02-2006,Abe Lincoln Elem School,Cicero SD 99,Cook,Elementary School,PK - 6,2025,44.5,30.4,26.2,
06-016-0990-02-2008,T Roosevelt Elem School,Cicero SD 99,Cook,Elementary School,6-Mar,2025,26.3,22.2,26.5,
06-016-0990-02-2009,Sherlock Elem School,Cicero SD 99,Cook,Elementary School,PK - 6,2025,31.7,25,26.2,
06-016-0990-02-2010,Woodrow Wilson Elem School,Cicero SD 99,Cook,Elementary School,K - 6,2025,31.7,17.5,27.5,
06-016-0990-02-2012,Warren Park School,Cicero SD 99,Cook,Elementary School,PK - 6,2025,34,29.2,17.5,
06-016-0990-02-2013,Liberty Elem School,Cicero SD 99,Cook,Elementary School,PK - 3,2025,36.7,46.9,31.8,
06-016-0990-02-2014,Cicero West Elementary School,Cicero SD 99,Cook,Elementary School,PK - 3,2025,26.4,31.2,31.1,
06-016-0990-02-2015,Columbus West Elementary School,Cicero SD 99,Cook,Elementary School,PK - 3,2025,27.3,40.6,31.5,
06-016-0990-02-3001,District 99 Early Childhood Center,Cicero SD 99,Cook,Special School,PK,2025,,,,
06-016-1000-02-0000,,Berwyn South SD 100,Cook,,,2025,46.4,34.4,27.3,
06-016-1000-02-1002,Heritage Middle School,Berwyn South SD 100,Cook,Middle/Junior High School,8-Jun,2025,55.5,40.3,26.8,
06-016-1000-02-1003,Freedom Middle School,Berwyn South SD 100,Cook,Middle/Junior High School,8-Jun,2025,41.4,20.6,34.9,
06-016-1000-02-2001,Emerson Elem School,Berwyn South SD 100,Cook,Elementary School,K - 5,2025,42.1,30.2,30.3,
06-016-1000-02-2003,Irving Elem School,Berwyn South SD 100,Cook,Elementary School,PK - 5,2025,44.7,46.2,25.5,
06-016-1000-02-2004,Komensky Elem School,Berwyn South SD 100,Cook,Elementary School,PK - 5,2025,35.7,30.7,28.2,
06-016-1000-02-2006,Pershing Elem School,Berwyn South SD 100,Cook,Elementary School,PK - 5,2025,46.5,46.5,27.6,
06-016-1000-02-2007,Piper School,Berwyn South SD 100,Cook,Elementary School,K - 5,2025,56.5,42.9,20.5,
06-016-1000-02-2008,Hiawatha Elem School,Berwyn South SD 100,Cook,Elementary School,PK - 5,2025,43,30.5,20.3,
06-016-1010-02-0000,,Western Springs SD 101,Cook,,,2025,84,71.5,5.3,
06-016-1010-02-1006,McClure Jr High School,Western Springs SD 101,Cook,Middle/Junior High School,8-Jun,2025,89.2,69.2,7.8,
06-016-1010-02-2001,Field Park Elem School,Western Springs SD 101,Cook,Elementary School,K - 5,2025,83.2,83.9,,
06-016-1010-02-2002,Forest Hills Elem School,Western Springs SD 101,Cook,Elementary School,PK - 5,2025,88.3,75.5,,
06-016-1010-02-2005,John Laidlaw Elem School,Western Springs SD 101,Cook,Elementary School,K - 5,2025,69.1,64.7,6.4,
06-016-1020-02-0000,,La Grange SD 102,Cook,,,2025,77.3,66.4,8.5,
06-016-1020-02-1004,Park Junior High School,La Grange SD 102,Cook,Middle/Junior High School,8-Jul,2025,83.6,64.7,11.2,
06-016-1020-02-2001,Congress Park Elem School,La Grange SD 102,Cook,Elementary School,K - 6,2025,53.2,44.6,11,
06-016-1020-02-2002,Cossitt Ave Elem School,La Grange SD 102,Cook,Elementary School,K - 6,2025,79,79.7,7.4,
06-016-1020-02-2003,Forest Road Elem School,La Grange SD 102,Cook,Elementary School,6-Jan,2025,73,60.4,9.3,
06-016-1020-02-2007,Ogden Ave Elem School,La Grange SD 102,Cook,Elementary School,K - 6,2025,82.4,75.8,3.7,
06-016-1020-02-2008,Barnsdale Road School,La Grange SD 102,Cook,Elementary School,PK - K,2025,,,8.3,
06-016-1030-02-0000,,Lyons SD 103,Cook,,,2025,42,22.5,31.1,
06-016-1030-02-2002,Edison Elem School,Lyons SD 103,Cook,Elementary School,PK - 5,2025,60.3,37.4,31.9,
06-016-1030-02-2004,Home Elem School,Lyons SD 103,Cook,Elementary School,PK - 5,2025,54.2,22.9,21.4,
06-016-1030-02-2005,Lincoln Elem School,Lyons SD 103,Cook,Elementary School,PK - 5,2025,40,23.8,35,
06-016-1030-02-2006,J W Robinson Jr Elem School,Lyons SD 103,Cook,Elementary School,K - 5,2025,44.2,30.8,24.3,
06-016-1030-02-2007,Washington Middle School,Lyons SD 103,Cook,Elementary School,8-Jun,2025,35.2,17.3,34.9,
06-016-1030-02-2008,Costello School,Lyons SD 103,Cook,Elementary School,PK - 5,2025,47.1,24.8,30,
06-016-1050-02-0000,,La Grange SD 105 South,Cook,,,2025,71.3,58.3,15.4,
06-016-1050-02-1001,Wm F Gurrie Middle School,La Grange SD 105 South,Cook,Middle/Junior High School,8-Jul,2025,71.1,53.5,14.8,
06-016-1050-02-2002,Hodgkins Elem School,La Grange SD 105 South,Cook,Elementary School,PK - 6,2025,47.2,50.9,39.3,
06-016-1050-02-2003,Ideal Elem School,La Grange SD 105 South,Cook,Elementary School,K - 6,2025,50,34.7,22.5,
06-016-1050-02-2004,Seventh Ave Elem School,La Grange SD 105 South,Cook,Elementary School,K - 6,2025,88.8,74.8,10.6,
06-016-1050-02-2005,Spring Ave Elem School,La Grange SD 105 South,Cook,Elementary School,K - 6,2025,86.3,77.7,4.1,
06-016-1060-02-0000,,LaGrange Highlands SD 106,Cook,,,2025,86.5,75,7.7,
06-016-1060-02-1003,Highlands Middle School,LaGrange Highlands SD 106,Cook,Middle/Junior High School,8-May,2025,87,70.9,8.4,
06-016-1060-02-2001,Highlands Elem School,LaGrange Highlands SD 106,Cook,Elementary School,PK - 4,2025,85.6,83.2,7.1,
06-016-1070-02-0000,,Pleasantdale SD 107,Cook,,,2025,83.9,73.1,12.4,
06-016-1070-02-1001,Pleasantdale Middle Sch,Pleasantdale SD 107,Cook,Middle/Junior High School,8-May,2025,87.6,71.4,13.4,
06-016-1070-02-2002,Pleasantdale Elementary School,Pleasantdale SD 107,Cook,Elementary School,PK - 4,2025,76.8,76.3,11.6,
06-016-2000-13-0000,,Oak Park - River Forest SD 200,Cook,,,2025,78.9,64.1,19,96.8
06-016-2000-13-0001,Oak Park & River Forest High Sch,Oak Park - River Forest SD 200,Cook,High School,12-Sep,2025,78.9,64.1,19,96.8
06-016-2010-17-0000,,J S Morton HSD 201,Cook,,,2025,33.9,16.9,31.3,83.6
06-016-2010-17-0001,J Sterling Morton East High Sch,J S Morton HSD 201,Cook,High School,12-Oct,2025,28.6,15.5,31.8,82.9
06-016-2010-17-0002,J Sterling Morton West High Sch,J S Morton HSD 201,Cook,High School,12-Sep,2025,40.7,18.7,31.7,85.3
06-016-2010-17-0003,J Sterling Morton Freshman Cntr,J S Morton HSD 201,Cook,High School,9,2025,,,27.9,
06-016-2040-17-0000,,Lyons Twp HSD 204,Cook,,,2025,72.5,62.3,24,95.1
06-016-2040-17-0001,Lyons Twp High Sch,Lyons Twp HSD 204,Cook,High School,12-Sep,2025,72.5,62.3,24,95.1
06-016-2080-17-0000,,Riverside-Brookfield Twp SD 208,Cook,,,2025,71.5,59.8,20.3,95.1
06-016-2080-17-0001,Riverside Brookfield Twp HS,Riverside-Brookfield Twp SD 208,Cook,High School,12-Sep,2025,71.5,59.8,20.3,95.1
06-016-2090-17-0000,,Proviso Twp HSD 209,Cook,,,2025,30.2,20.5,47.9,85.8
06-016-2090-17-0001,Proviso East High School,Proviso Twp HSD 209,Cook,High School,12-Sep,2025,12.8,5.5,52.1,83.2
06-016-2090-17-0002,Proviso West High School,Proviso Twp HSD 209,Cook,High School,12-Sep,2025,21.3,11.4,56,82.4
06-016-2090-17-0003,Proviso Math and Science Academy,Proviso Twp HSD 209,Cook,High School,12-Sep,2025,65.4,52.8,24.4,99.1
06-016-2120-16-0000,,Leyden CHSD 212,Cook,,,2025,43.3,31.8,33.1,88.2
06-016-2120-16-0001,East Leyden High School,Leyden CHSD 212,Cook,High School,12-Sep,2025,45.4,33.4,34.8,85.3
06-016-2120-16-0002,West Leyden High School,Leyden CHSD 212,Cook,High School,12-Sep,2025,41,30,31.2,91.1
06-016-2340-16-0000,,Ridgewood CHSD 234,Cook,,,2025,57.9,38.9,30,93.7
06-016-2340-16-0001,Ridgewood Comm High School,Ridgewood CHSD 234,Cook,High School,12-Sep,2025,57.9,38.9,30,93.7
06-016-4010-26-0000,,Elmwood Park CUSD 401,Cook,,,2025,59.2,37.4,29.5,90.6
06-016-4010-26-0001,Elmwood Park High School,Elmwood Park CUSD 401,Cook,High School,12-Sep,2025,54,35,43,90.6
